district,year,season,crop,yield_t_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,soil_N,soil_P,soil_K,soil_pH,ndvi,fertilizer_kg_ha
Sivaganga,2011,Zaid,Groundnut,2.188,11380.0,24899.0,566.1,30.23,218.8,18.2,168.5,7.2,0.3542,152.7
Sivaganga,2012,Kharif,Groundnut,2.163,14946.0,32331.0,599.1,29.84,215.5,17.5,193.1,7.2,0.4175,162.9
Sivaganga,2012,Rabi,Groundnut,2.429,10606.0,25764.0,599.1,29.84,215.5,17.5,193.1,7.2,0.3588,162.9
Sivaganga,2012,Zaid,Groundnut,2.175,16026.0,34855.0,599.1,29.84,215.5,17.5,193.1,7.2,0.3571,162.9
Sivaganga,2013,Kharif,Groundnut,2.27,10351.0,23491.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3614,180.9
Sivaganga,2013,Rabi,Groundnut,2.252,12557.0,28283.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3433,180.9
Sivaganga,2013,Zaid,Groundnut,2.215,15508.0,34345.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3224,180.9
Sivaganga,2014,Kharif,Groundnut,2.378,13273.0,31567.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3975,166.0
Sivaganga,2014,Rabi,Groundnut,2.123,10540.0,22378.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3581,166.0
Sivaganga,2014,Zaid,Groundnut,2.099,17094.0,35882.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3158,166.0
Sivaganga,2015,Kharif,Groundnut,2.238,15151.0,33916.0,688.4,30.14,225.1,15.2,145.3,7.66,0.4155,191.2
Sivaganga,2015,Rabi,Groundnut,2.312,10949.0,25314.0,688.4,30.14,225.1,15.2,145.3,7.66,0.3282,191.2
Sivaganga,2015,Zaid,Groundnut,2.217,16150.0,35806.0,688.4,30.14,225.1,15.2,145.3,7.66,0.3673,191.2
Sivaganga,2016,Kharif,Groundnut,2.143,14631.0,31361.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3981,169.0
Sivaganga,2016,Rabi,Groundnut,2.149,11827.0,25417.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3623,169.0
Sivaganga,2016,Zaid,Groundnut,2.063,13912.0,28705.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3079,169.0
Sivaganga,2017,Kharif,Groundnut,2.175,11174.0,24299.0,618.9,29.71,176.4,13.7,162.1,8.0,0.4125,149.4
Sivaganga,2017,Rabi,Groundnut,2.249,13822.0,31085.0,618.9,29.71,176.4,13.7,162.1,8.0,0.3376,149.4
Sivaganga,2017,Zaid,Groundnut,2.206,14404.0,31781.0,618.9,29.71,176.4,13.7,162.1,8.0,0.2968,149.4
Sivaganga,2018,Kharif,Groundnut,2.34,17248.0,40366.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3936,190.8
Sivaganga,2018,Rabi,Groundnut,2.265,9686.0,21936.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3017,190.8
Sivaganga,2018,Zaid,Groundnut,2.396,9686.0,23208.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3643,190.8
Sivaganga,2019,Kharif,Groundnut,2.117,16560.0,35056.0,412.2,29.72,192.0,17.9,146.6,7.76,0.3792,175.7
Sivaganga,2019,Rabi,Groundnut,2.23,11840.0,26405.0,412.2,29.72,192.0,17.9,146.6,7.76,0.4011,175.7
Sivaganga,2019,Zaid,Groundnut,2.304,11250.0,25924.0,412.2,29.72,192.0,17.9,146.6,7.76,0.2476,175.7
Sivaganga,2020,Kharif,Groundnut,1.849,11317.0,20926.0,539.8,29.4,225.8,13.5,134.1,7.09,0.4577,153.8
Sivaganga,2020,Rabi,Groundnut,1.961,11388.0,22331.0,539.8,29.4,225.8,13.5,134.1,7.09,0.3611,153.8
Sivaganga,2020,Zaid,Groundnut,2.565,13948.0,35773.0,539.8,29.4,225.8,13.5,134.1,7.09,0.3217,153.8
Sivaganga,2021,Kharif,Groundnut,2.103,17666.0,37157.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3891,173.1
Sivaganga,2021,Rabi,Groundnut,2.0,16624.0,33255.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3394,173.1
Sivaganga,2021,Zaid,Groundnut,2.325,15772.0,36663.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3525,173.1
Sivaganga,2022,Kharif,Groundnut,2.22,14932.0,33147.0,511.0,30.22,191.0,16.4,161.1,7.34,0.3841,162.3
Sivaganga,2022,Rabi,Groundnut,2.35,9927.0,23332.0,511.0,30.22,191.0,16.4,161.1,7.34,0.4544,162.3
Sivaganga,2022,Zaid,Groundnut,2.273,10629.0,24158.0,511.0,30.22,191.0,16.4,161.1,7.34,0.3656,162.3
Sivaganga,2023,Kharif,Groundnut,2.045,14049.0,28734.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3886,204.6
Sivaganga,2023,Rabi,Groundnut,2.124,13342.0,28342.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3923,204.6
Sivaganga,2023,Zaid,Groundnut,2.638,14066.0,37113.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3181,204.6
Sivaganga,2003,Kharif,Maize,3.672,4561.0,16748.0,661.7,30.22,210.8,12.6,163.0,7.61,0.4056,133.6
Sivaganga,2003,Rabi,Maize,4.103,3644.0,14952.0,661.7,30.22,210.8,12.6,163.0,7.61,0.4653,133.6
Sivaganga,2003,Zaid,Maize,3.316,3655.0,12118.0,661.7,30.22,210.8,12.6,163.0,7.61,0.3687,133.6
Sivaganga,2004,Kharif,Maize,4.179,5833.0,24378.0,869.6,29.44,245.7,18.9,197.5,7.48,0.3371,150.7
Sivaganga,2004,Rabi,Maize,4.007,5747.0,23028.0,869.6,29.44,245.7,18.9,197.5,7.48,0.3274,150.7
Sivaganga,2004,Zaid,Maize,4.2,6544.0,27485.0,869.6,29.44,245.7,18.9,197.5,7.48,0.3268,150.7
Sivaganga,2005,Kharif,Maize,3.861,4559.0,17604.0,699.4,29.37,199.7,14.3,164.3,7.49,0.4487,175.8
Sivaganga,2005,Rabi,Maize,3.89,5709.0,22207.0,699.4,29.37,199.7,14.3,164.3,7.49,0.3383,175.8
Sivaganga,2005,Zaid,Maize,4.016,4935.0,19818.0,699.4,29.37,199.7,14.3,164.3,7.49,0.3384,175.8
Sivaganga,2006,Kharif,Maize,3.539,3645.0,12898.0,532.7,29.91,241.3,20.6,173.7,7.58,0.4628,105.7
Sivaganga,2006,Rabi,Maize,3.889,4180.0,16259.0,532.7,29.91,241.3,20.6,173.7,7.58,0.3539,105.7
Sivaganga,2006,Zaid,Maize,3.801,5943.0,22585.0,532.7,29.91,241.3,20.6,173.7,7.58,0.3353,105.7
Sivaganga,2007,Kharif,Maize,3.779,4386.0,16573.0,656.1,30.26,223.2,12.7,151.2,7.76,0.4315,134.6
Sivaganga,2007,Rabi,Maize,3.847,4385.0,16868.0,656.1,30.26,223.2,12.7,151.2,7.76,0.3365,134.6
Sivaganga,2007,Zaid,Maize,4.039,4529.0,18294.0,656.1,30.26,223.2,12.7,151.2,7.76,0.2961,134.6
Sivaganga,2008,Kharif,Maize,4.176,6151.0,25685.0,450.9,29.1,178.1,13.0,192.7,7.69,0.4223,147.3
Sivaganga,2008,Rabi,Maize,4.033,6536.0,26359.0,450.9,29.1,178.1,13.0,192.7,7.69,0.3263,147.3
Sivaganga,2008,Zaid,Maize,4.04,6290.0,25411.0,450.9,29.1,178.1,13.0,192.7,7.69,0.2708,147.3
Sivaganga,2009,Kharif,Maize,3.917,4705.0,18430.0,795.5,30.2,197.0,13.6,137.6,7.82,0.4394,152.8
Sivaganga,2009,Rabi,Maize,3.74,5310.0,19857.0,795.5,30.2,197.0,13.6,137.6,7.82,0.3329,152.8
Sivaganga,2009,Zaid,Maize,4.018,3759.0,15103.0,795.5,30.2,197.0,13.6,137.6,7.82,0.3302,152.8
Sivaganga,2010,Kharif,Maize,3.644,4149.0,15116.0,500.7,29.66,199.0,14.2,148.7,7.94,0.3882,152.8
Sivaganga,2010,Rabi,Maize,3.702,4357.0,16129.0,500.7,29.66,199.0,14.2,148.7,7.94,0.3649,152.8
Sivaganga,2010,Zaid,Maize,3.741,6245.0,23362.0,500.7,29.66,199.0,14.2,148.7,7.94,0.3153,152.8
Sivaganga,2011,Kharif,Maize,3.586,4428.0,15880.0,566.1,30.23,218.8,18.2,168.5,7.2,0.3812,152.7
Sivaganga,2011,Rabi,Maize,3.759,4725.0,17760.0,566.1,30.23,218.8,18.2,168.5,7.2,0.4173,152.7
Sivaganga,2011,Zaid,Maize,3.72,6322.0,23519.0,566.1,30.23,218.8,18.2,168.5,7.2,0.3542,152.7
Sivaganga,2012,Kharif,Maize,3.998,5997.0,23977.0,599.1,29.84,215.5,17.5,193.1,7.2,0.4175,162.9
Sivaganga,2012,Rabi,Maize,3.889,5449.0,21190.0,599.1,29.84,215.5,17.5,193.1,7.2,0.3588,162.9
Sivaganga,2012,Zaid,Maize,4.209,4467.0,18803.0,599.1,29.84,215.5,17.5,193.1,7.2,0.3571,162.9
Sivaganga,2013,Kharif,Maize,3.907,4448.0,17380.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3614,180.9
Sivaganga,2013,Rabi,Maize,4.065,5633.0,22897.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3433,180.9
Sivaganga,2013,Zaid,Maize,3.83,3639.0,13939.0,650.1,30.08,229.5,11.8,166.7,7.19,0.3224,180.9
Sivaganga,2014,Kharif,Maize,3.64,4012.0,14603.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3975,166.0
Sivaganga,2014,Rabi,Maize,4.45,6152.0,27377.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3581,166.0
Sivaganga,2014,Zaid,Maize,4.186,4561.0,19090.0,497.9,30.12,229.9,13.1,154.2,7.61,0.3158,166.0
Sivaganga,2015,Kharif,Maize,3.975,4614.0,18341.0,688.4,30.14,225.1,15.2,145.3,7.66,0.4155,191.2
Sivaganga,2015,Rabi,Maize,3.738,4515.0,16877.0,688.4,30.14,225.1,15.2,145.3,7.66,0.3282,191.2
Sivaganga,2015,Zaid,Maize,3.703,5350.0,19812.0,688.4,30.14,225.1,15.2,145.3,7.66,0.3673,191.2
Sivaganga,2016,Kharif,Maize,4.026,5980.0,24076.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3981,169.0
Sivaganga,2016,Rabi,Maize,3.959,3673.0,14542.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3623,169.0
Sivaganga,2016,Zaid,Maize,3.721,5130.0,19089.0,646.8,29.8,190.2,11.7,187.1,7.75,0.3079,169.0
Sivaganga,2017,Kharif,Maize,3.864,4447.0,17181.0,618.9,29.71,176.4,13.7,162.1,8.0,0.4125,149.4
Sivaganga,2017,Rabi,Maize,4.28,6381.0,27308.0,618.9,29.71,176.4,13.7,162.1,8.0,0.3376,149.4
Sivaganga,2017,Zaid,Maize,3.915,4015.0,15719.0,618.9,29.71,176.4,13.7,162.1,8.0,0.2968,149.4
Sivaganga,2018,Kharif,Maize,4.163,4997.0,20801.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3936,190.8
Sivaganga,2018,Rabi,Maize,4.132,5728.0,23671.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3017,190.8
Sivaganga,2018,Zaid,Maize,4.209,5062.0,21305.0,767.4,29.15,191.3,18.4,183.9,7.58,0.3643,190.8
Sivaganga,2019,Kharif,Maize,3.924,4127.0,16193.0,412.2,29.72,192.0,17.9,146.6,7.76,0.3792,175.7
Sivaganga,2019,Rabi,Maize,3.878,5576.0,21625.0,412.2,29.72,192.0,17.9,146.6,7.76,0.4011,175.7
Sivaganga,2019,Zaid,Maize,3.668,6217.0,22805.0,412.2,29.72,192.0,17.9,146.6,7.76,0.2476,175.7
Sivaganga,2020,Kharif,Maize,4.016,3599.0,14453.0,539.8,29.4,225.8,13.5,134.1,7.09,0.4577,153.8
Sivaganga,2020,Rabi,Maize,4.333,3926.0,17010.0,539.8,29.4,225.8,13.5,134.1,7.09,0.3611,153.8
Sivaganga,2020,Zaid,Maize,3.995,6396.0,25556.0,539.8,29.4,225.8,13.5,134.1,7.09,0.3217,153.8
Sivaganga,2021,Kharif,Maize,4.145,4985.0,20663.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3891,173.1
Sivaganga,2021,Rabi,Maize,4.027,4636.0,18672.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3394,173.1
Sivaganga,2021,Zaid,Maize,4.349,3741.0,16270.0,827.3,29.53,232.1,15.2,171.4,7.82,0.3525,173.1
Sivaganga,2022,Kharif,Maize,3.637,4123.0,14992.0,511.0,30.22,191.0,16.4,161.1,7.34,0.3841,162.3
Sivaganga,2022,Rabi,Maize,3.702,6426.0,23791.0,511.0,30.22,191.0,16.4,161.1,7.34,0.4544,162.3
Sivaganga,2022,Zaid,Maize,3.936,4669.0,18378.0,511.0,30.22,191.0,16.4,161.1,7.34,0.3656,162.3
Sivaganga,2023,Kharif,Maize,3.902,4389.0,17126.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3886,204.6
Sivaganga,2023,Rabi,Maize,3.957,6289.0,24886.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3923,204.6
Sivaganga,2023,Zaid,Maize,4.063,6556.0,26636.0,473.1,30.34,212.1,12.4,176.0,7.11,0.3181,204.6
Tenkasi,2003,Kharif,Rice,3.815,32434.0,123741.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6877,117.7
Tenkasi,2003,Rabi,Rice,3.821,30403.0,116168.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6105,117.7
Tenkasi,2004,Kharif,Rice,3.817,21171.0,80803.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.7127,152.7
Tenkasi,2004,Rabi,Rice,3.678,23412.0,86106.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.5858,152.7
Tenkasi,2005,Kharif,Rice,3.992,38137.0,152262.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.6432,129.5
Tenkasi,2005,Rabi,Rice,3.532,30442.0,107524.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.6384,129.5
Tenkasi,2006,Kharif,Rice,3.853,26689.0,102829.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.7145,134.4
Tenkasi,2006,Rabi,Rice,3.844,21208.0,81524.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.5805,134.4
Tenkasi,2007,Kharif,Rice,3.92,38602.0,151321.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.6447,151.2
Tenkasi,2007,Rabi,Rice,3.725,30909.0,115150.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.5984,151.2
Tenkasi,2008,Kharif,Rice,3.486,35436.0,123544.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.6792,136.8
Tenkasi,2008,Rabi,Rice,3.789,26882.0,101852.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.5957,136.8
Tenkasi,2009,Kharif,Rice,4.112,31785.0,130699.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.7019,133.3
Tenkasi,2009,Rabi,Rice,3.821,36347.0,138880.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.6014,133.3
Tenkasi,2010,Kharif,Rice,3.771,22746.0,85779.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.6326,154.3
Tenkasi,2010,Rabi,Rice,3.633,29342.0,106610.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.5908,154.3
Tenkasi,2011,Kharif,Rice,4.104,26266.0,107789.0,845.6,29.62,189.9,16.7,139.0,7.79,0.6972,148.2
Tenkasi,2011,Rabi,Rice,3.772,25527.0,96287.0,845.6,29.62,189.9,16.7,139.0,7.79,0.6482,148.2
Tenkasi,2012,Kharif,Rice,3.928,32205.0,126490.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.6773,128.3
Tenkasi,2012,Rabi,Rice,3.802,31800.0,120916.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.5896,128.3
Tenkasi,2013,Kharif,Rice,4.01,23199.0,93029.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.5915,178.9
Tenkasi,2013,Rabi,Rice,3.672,30168.0,110787.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.6227,178.9
Tenkasi,2014,Kharif,Rice,4.011,33187.0,133125.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.7045,186.5
Tenkasi,2014,Rabi,Rice,3.626,33936.0,123042.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.6285,186.5
Tenkasi,2015,Kharif,Rice,3.974,26777.0,106401.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.7596,189.4
Tenkasi,2015,Rabi,Rice,3.721,33880.0,126058.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.6755,189.4
Tenkasi,2016,Kharif,Rice,4.052,22298.0,90364.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.5993,146.8
Tenkasi,2016,Rabi,Rice,3.789,34050.0,129018.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.5639,146.8
Tenkasi,2017,Kharif,Rice,3.589,25266.0,90671.0,1434.0,29.83,185.4,17.9,171.7,7.36,0.6972,150.5
Tenkasi,2017,Rabi,Rice,3.606,26335.0,94970.0,1434.0,29.83,185.4,17.9,171.7,7.36,0.6028,150.5
Tenkasi,2018,Kharif,Rice,3.561,33501.0,119285.0,1023.4,30.44,192.9,18.1,140.6,7.75,0.7062,201.3
Tenkasi,2018,Rabi,Rice,3.844,23358.0,89797.0,1023.4,30.44,192.9,18.1,140.6,7.75,0.5627,201.3
Tenkasi,2019,Kharif,Rice,3.868,22888.0,88524.0,655.9,29.93,173.6,14.5,173.9,7.25,0.6796,171.0
Tenkasi,2019,Rabi,Rice,4.06,28436.0,115450.0,655.9,29.93,173.6,14.5,173.9,7.25,0.5955,171.0
Tenkasi,2020,Kharif,Rice,3.492,29326.0,102405.0,1279.5,30.5,188.2,18.6,142.4,7.85,0.6168,161.6
Tenkasi,2020,Rabi,Rice,3.623,36015.0,130469.0,1279.5,30.5,188.2,18.6,142.4,7.85,0.5129,161.6
Tenkasi,2021,Kharif,Rice,3.526,23267.0,82029.0,1286.6,29.78,191.8,18.8,177.1,7.93,0.7329,187.1
Tenkasi,2021,Rabi,Rice,3.731,35103.0,130980.0,1286.6,29.78,191.8,18.8,177.1,7.93,0.6312,187.1
Tenkasi,2022,Kharif,Rice,3.987,25571.0,101953.0,1010.4,30.24,200.6,17.9,181.8,7.63,0.6414,179.2
Tenkasi,2022,Rabi,Rice,3.876,32783.0,127054.0,1010.4,30.24,200.6,17.9,181.8,7.63,0.5707,179.2
Tenkasi,2023,Kharif,Rice,3.881,23666.0,91859.0,1354.8,29.36,174.5,16.7,183.0,7.17,0.6898,188.7
Tenkasi,2023,Rabi,Rice,3.5,35002.0,122509.0,1354.8,29.36,174.5,16.7,183.0,7.17,0.5706,188.7
Tenkasi,2003,Kharif,Sugarcane,95.546,7448.0,711657.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6877,117.7
Tenkasi,2004,Kharif,Sugarcane,92.322,7017.0,647798.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.7127,152.7
Tenkasi,2005,Kharif,Sugarcane,90.844,5388.0,489505.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.6432,129.5
Tenkasi,2006,Kharif,Sugarcane,98.651,5133.0,506332.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.7145,134.4
Tenkasi,2007,Kharif,Sugarcane,93.19,5727.0,533693.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.6447,151.2
Tenkasi,2008,Kharif,Sugarcane,95.402,5496.0,524336.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.6792,136.8
Tenkasi,2009,Kharif,Sugarcane,98.392,8374.0,823982.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.7019,133.3
Tenkasi,2010,Kharif,Sugarcane,98.012,6127.0,600561.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.6326,154.3
Tenkasi,2011,Kharif,Sugarcane,91.853,6771.0,621934.0,845.6,29.62,189.9,16.7,139.0,7.79,0.6972,148.2
Tenkasi,2012,Kharif,Sugarcane,95.849,5554.0,532299.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.6773,128.3
Tenkasi,2013,Kharif,Sugarcane,87.394,5887.0,514489.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.5915,178.9
Tenkasi,2014,Kharif,Sugarcane,89.881,7728.0,694626.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.7045,186.5
Tenkasi,2015,Kharif,Sugarcane,92.082,6928.0,637951.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.7596,189.4
Tenkasi,2016,Kharif,Sugarcane,96.094,7454.0,716256.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.5993,146.8
Tenkasi,2017,Kharif,Sugarcane,93.708,8267.0,774698.0,1434.0,29.83,185.4,17.9,171.7,7.36,0.6972,150.5
Tenkasi,2018,Kharif,Sugarcane,96.692,5988.0,578991.0,1023.4,30.44,192.9,18.1,140.6,7.75,0.7062,201.3
Tenkasi,2019,Kharif,Sugarcane,96.737,6087.0,588837.0,655.9,29.93,173.6,14.5,173.9,7.25,0.6796,171.0
Tenkasi,2020,Kharif,Sugarcane,86.831,7197.0,624904.0,1279.5,30.5,188.2,18.6,142.4,7.85,0.6168,161.6
Tenkasi,2021,Kharif,Sugarcane,93.887,6992.0,656413.0,1286.6,29.78,191.8,18.8,177.1,7.93,0.7329,187.1
Tenkasi,2022,Kharif,Sugarcane,97.98,6042.0,592017.0,1010.4,30.24,200.6,17.9,181.8,7.63,0.6414,179.2
Tenkasi,2023,Kharif,Sugarcane,95.843,4869.0,466613.0,1354.8,29.36,174.5,16.7,183.0,7.17,0.6898,188.7
Tenkasi,2003,Kharif,Banana,38.2,6235.0,238166.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6877,117.7
Tenkasi,2003,Rabi,Banana,36.462,7551.0,275318.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6105,117.7
Tenkasi,2003,Zaid,Banana,35.708,6738.0,240591.0,1216.4,29.84,197.8,21.2,198.0,7.0,0.6192,117.7
Tenkasi,2004,Kharif,Banana,39.517,5648.0,223188.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.7127,152.7
Tenkasi,2004,Rabi,Banana,35.994,6452.0,232231.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.5858,152.7
Tenkasi,2004,Zaid,Banana,36.134,5135.0,185529.0,1254.2,30.01,236.6,14.4,189.0,7.94,0.6077,152.7
Tenkasi,2005,Kharif,Banana,36.262,6682.0,242303.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.6432,129.5
Tenkasi,2005,Rabi,Banana,36.499,6998.0,255434.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.6384,129.5
Tenkasi,2005,Zaid,Banana,34.22,5943.0,203378.0,1611.2,29.82,179.2,15.6,156.0,7.74,0.4745,129.5
Tenkasi,2006,Kharif,Banana,36.438,4383.0,159696.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.7145,134.4
Tenkasi,2006,Rabi,Banana,36.617,7311.0,267693.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.5805,134.4
Tenkasi,2006,Zaid,Banana,35.066,7295.0,255822.0,1979.9,29.5,210.1,18.7,185.3,7.7,0.5234,134.4
Tenkasi,2007,Kharif,Banana,40.891,6101.0,249469.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.6447,151.2
Tenkasi,2007,Rabi,Banana,35.525,6171.0,219210.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.5984,151.2
Tenkasi,2007,Zaid,Banana,37.001,4553.0,168459.0,1590.4,29.43,243.1,18.6,181.9,7.72,0.5955,151.2
Tenkasi,2008,Kharif,Banana,38.424,7083.0,272156.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.6792,136.8
Tenkasi,2008,Rabi,Banana,39.044,7735.0,301990.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.5957,136.8
Tenkasi,2008,Zaid,Banana,36.39,5640.0,205227.0,1084.8,29.99,178.2,14.9,174.3,7.45,0.5796,136.8
Tenkasi,2009,Kharif,Banana,39.166,5376.0,210568.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.7019,133.3
Tenkasi,2009,Rabi,Banana,38.979,7827.0,305082.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.6014,133.3
Tenkasi,2009,Zaid,Banana,38.1,6322.0,240880.0,1389.4,29.45,242.4,14.5,166.3,7.56,0.575,133.3
Tenkasi,2010,Kharif,Banana,31.957,5843.0,186723.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.6326,154.3
Tenkasi,2010,Rabi,Banana,37.711,7669.0,289210.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.5908,154.3
Tenkasi,2010,Zaid,Banana,34.143,5713.0,195068.0,1067.3,30.2,177.8,13.9,151.9,7.76,0.5498,154.3
Tenkasi,2011,Kharif,Banana,35.177,6575.0,231289.0,845.6,29.62,189.9,16.7,139.0,7.79,0.6972,148.2
Tenkasi,2011,Rabi,Banana,35.575,6894.0,245246.0,845.6,29.62,189.9,16.7,139.0,7.79,0.6482,148.2
Tenkasi,2011,Zaid,Banana,37.993,6004.0,228103.0,845.6,29.62,189.9,16.7,139.0,7.79,0.5385,148.2
Tenkasi,2012,Kharif,Banana,34.763,6679.0,232193.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.6773,128.3
Tenkasi,2012,Rabi,Banana,36.196,7604.0,275229.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.5896,128.3
Tenkasi,2012,Zaid,Banana,36.513,6872.0,250938.0,1506.5,30.35,185.1,13.2,143.8,7.41,0.5825,128.3
Tenkasi,2013,Kharif,Banana,35.677,5288.0,188652.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.5915,178.9
Tenkasi,2013,Rabi,Banana,35.592,6222.0,221453.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.6227,178.9
Tenkasi,2013,Zaid,Banana,36.169,6486.0,234575.0,1169.0,29.5,189.8,20.6,140.1,7.46,0.5379,178.9
Tenkasi,2014,Kharif,Banana,37.192,5000.0,185977.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.7045,186.5
Tenkasi,2014,Rabi,Banana,37.693,6027.0,227186.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.6285,186.5
Tenkasi,2014,Zaid,Banana,37.692,7589.0,286047.0,1399.7,29.86,202.9,15.5,169.4,7.12,0.5999,186.5
Tenkasi,2015,Kharif,Banana,36.762,6190.0,227567.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.7596,189.4
Tenkasi,2015,Rabi,Banana,38.994,6732.0,262486.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.6755,189.4
Tenkasi,2015,Zaid,Banana,35.664,5096.0,181741.0,1425.2,30.29,192.8,17.4,140.4,7.7,0.5129,189.4
Tenkasi,2016,Kharif,Banana,34.196,7522.0,257205.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.5993,146.8
Tenkasi,2016,Rabi,Banana,35.947,6778.0,243641.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.5639,146.8
Tenkasi,2016,Zaid,Banana,39.405,6391.0,251830.0,1254.7,29.96,175.5,14.8,176.7,7.53,0.6006,146.8
Tenkasi,2017,Kharif,Banana,38.079,5468.0,208214.0,1434.0,29.83,185.4,17.9,171.7,7.36,0.6972,150.5
Tenkasi,2017,Rabi,Banana,35.329,4425.0,156344.0,1434.0,29.83,185.4,17.9,171.7,7.36,0.6028,150.5
